,Datetime,Temperature,Humidity,Speed_wind,GeneralDiffuseFlows,DiffuseFlows,Area_1,Area_2,Area_3
24529,7/25/2017 13:40,28.75,47.36,4.911,871.0,59.72,43158.53821,30569.62025,34318.99582
24530,7/25/2017 13:50,28.98,46.42,4.909,868.0,59.09,43145.78073,30391.13924,34252.71967
24531,7/25/2017 14:00,28.88,46.72,4.907,860.0,58.93,43024.58472,30220.25316,34198.49372
24532,7/25/2017 14:10,28.75,46.69,4.909,854.0,58.63,42979.93355,30432.91139,33746.61088
24533,7/25/2017 14:20,28.88,46.29,4.909,845.0,58.43,42935.28239,30326.58228,33475.48117
24534,7/25/2017 14:30,28.96,46.29,4.91,834.0,58.5,42845.98007,30265.82278,33517.6569
24535,7/25/2017 14:40,28.97,47.29,4.911,823.0,58.45,42673.75415,29821.51899,33415.23013
24536,7/25/2017 14:50,28.84,47.69,4.91,811.0,58.21,42667.37542,29551.89873,33240.50209
24537,7/25/2017 15:00,28.91,49.19,4.91,797.0,57.91,42259.13621,29472.1519,33059.74895
24538,7/25/2017 15:10,28.81,47.22,4.908,783.0,57.13,41857.27575,29320.25316,32999.49791
24539,7/25/2017 15:20,28.86,48.42,4.911,766.0,56.81,41933.8206,29282.27848,33035.64854
24540,7/25/2017 15:30,28.96,48.22,4.91,748.0,56.47,41659.53488,29156.96203,32878.99582
24541,7/25/2017 15:40,29.14,47.96,4.907,730.0,55.82,41557.47508,28982.27848,32764.51883
24542,7/25/2017 15:50,29.03,48.66,4.911,710.0,55.45,41398.00664,28731.64557,32746.44351
24543,7/25/2017 16:10,29.02,49.32,4.911,667.7,54.43,40587.90698,28359.49367,32806.69456
24544,7/25/2017 16:30,28.91,50.46,4.913,620.4,53.53,40115.8804,27744.3038,32794.64435
24545,7/25/2017 16:40,28.94,49.76,4.913,594.3,53.74,39981.92691,27668.35443,32939.24686
24546,7/25/2017 16:50,28.95,49.69,4.91,568.0,53.65,39822.45847,27577.21519,32933.22176
24547,7/25/2017 17:10,29.04,48.86,4.907,513.0,52.92,39497.14286,27425.31646,32981.42259
24548,7/25/2017 17:20,28.99,48.46,4.91,483.4,52.48,39580.06645,27451.89873,33065.77406
24549,7/25/2017 17:40,28.93,49.12,4.908,423.4,51.84,39662.99003,27489.87342,33415.23013
24550,7/25/2017 17:50,28.69,49.56,4.908,393.1,56.65,39573.68771,27315.18987,33770.7113
24551,7/25/2017 18:00,28.89,47.69,4.908,362.4,105.2,39573.68771,27641.77215,33939.41423
24552,7/25/2017 18:10,28.84,47.19,4.908,332.4,256.4,39535.41528,27949.36709,34306.94561
24553,7/25/2017 18:20,28.83,47.62,4.908,299.9,303.0,39733.15615,27900.0,34475.64854
24554,7/25/2017 18:30,28.77,47.72,4.91,269.1,280.3,39828.83721,28097.46835,34692.5523
24555,7/25/2017 18:40,28.64,48.02,4.909,238.3,249.8,39950.03322,28287.34177,34794.97908
24556,7/25/2017 18:50,28.67,48.12,4.907,208.4,219.5,40237.07641,28401.26582,35132.38494
24557,7/25/2017 19:00,28.69,47.62,4.909,178.9,189.4,40562.39203,28511.39241,36162.67782
24558,7/25/2017 19:30,27.96,51.92,4.907,97.2,103.4,45059.40199,32130.37975,43591.6318
24559,7/25/2017 19:40,27.79,52.69,4.908,74.4,78.7,48044.65116,33706.32911,45375.06276
24560,7/25/2017 19:50,27.57,54.12,4.906,53.66,56.3,49218.33887,34351.89873,46447.53138
24561,7/25/2017 20:00,27.39,54.26,4.907,30.26,34.8,50698.20598,34663.29114,46941.58996
24562,7/25/2017 20:10,27.26,55.99,4.906,15.59,13.53,50998.00664,34682.27848,47170.54393
24563,7/25/2017 20:20,26.98,57.99,4.909,7.51,6.451,51029.90033,34826.58228,47254.8954
24564,7/25/2017 20:30,26.66,58.06,4.908,3.21,2.764,51246.77741,34579.74684,47050.04184
24565,7/25/2017 20:40,26.61,59.72,4.909,0.888,0.737,50876.81063,34241.77215,46790.96234
24566,7/25/2017 20:50,26.3,61.62,4.911,0.201,0.133,50468.57143,33941.77215,46519.83264
24567,7/25/2017 21:00,26.07,62.86,4.909,0.08,0.141,49900.86379,33375.94937,46067.94979
24568,7/25/2017 21:10,25.97,63.69,4.91,0.088,0.111,49805.18272,33056.96203,45838.99582
24569,7/25/2017 21:20,25.68,65.56,4.907,0.08,0.107,49722.25914,32973.41772,45646.19247
24570,7/25/2017 21:30,25.47,66.89,4.908,0.077,0.093,49537.27575,32958.22785,45399.16318
24571,7/25/2017 21:40,25.3,68.49,4.908,0.069,0.119,49243.85382,32908.86076,45091.88285
24572,7/25/2017 21:50,25.0,69.42,4.91,0.091,0.141,48931.29568,32502.53165,44832.80335
24573,7/25/2017 22:00,24.5,69.52,4.905,0.095,0.096,48574.08638,32156.96203,44139.91632
24574,7/25/2017 22:20,24.24,69.86,4.909,0.08,0.13,47445.04983,31856.96203,42802.3431
24575,7/25/2017 22:30,23.89,70.7,4.909,0.084,0.111,46915.61462,31572.1519,42446.86192
24576,7/25/2017 22:40,23.57,71.5,4.907,0.08,0.13,46156.54485,31397.46835,41723.84937
24577,7/25/2017 22:50,23.56,71.7,4.912,0.084,0.119,45365.5814,31070.88608,41000.83682
24578,7/25/2017 23:00,23.52,72.0,4.905,0.08,0.122,44504.45183,30463.29114,40187.4477
24579,7/25/2017 23:10,23.43,72.4,4.906,0.084,0.133,43860.19934,30049.36709,39603.01255
24580,7/25/2017 23:20,23.24,73.1,4.908,0.088,0.111,42482.39203,29631.64557,38861.92469
24581,7/25/2017 23:30,23.1,73.8,4.908,0.084,0.141,41525.5814,28636.70886,37934.05858
24582,7/25/2017 23:40,23.1,74.8,4.909,0.066,0.148,40683.58804,28260.75949,37271.29707
24583,7/25/2017 23:50,22.98,74.8,4.91,0.11,0.078,39879.86711,27759.49367,36729.03766
24584,7/26/2017 0:00,22.7,75.1,4.904,0.073,0.119,38980.46512,27303.79747,36108.45188
24585,7/26/2017 0:10,22.66,75.6,4.905,0.066,0.13,38361.72757,26836.70886,35252.88703
24586,7/26/2017 0:20,22.68,75.5,4.908,0.073,0.189,37640.93023,26046.83544,34547.94979
24587,7/26/2017 0:30,22.57,75.6,4.907,0.095,0.111,36875.48173,25503.79747,33240.50209
24588,7/26/2017 0:50,22.75,75.4,4.911,0.088,0.104,35427.50831,24588.60759,31631.79916
24589,7/26/2017 1:00,22.83,75.0,4.906,0.102,0.122,34796.01329,24167.08861,31053.38912
24590,7/26/2017 1:20,22.27,75.7,4.903,0.048,0.211,33705.24917,23426.58228,29643.51464
24591,7/26/2017 1:30,22.33,74.5,4.907,0.091,0.122,33284.25249,22864.55696,29059.0795
24592,7/26/2017 1:40,22.7,71.6,4.907,0.095,0.119,32888.77076,22670.88608,28522.84519
24593,7/26/2017 1:50,22.74,67.49,4.908,0.084,0.089,32576.21262,22313.92405,28245.69038
24594,7/26/2017 2:00,22.87,65.69,4.906,0.088,0.1,32212.62458,22169.62025,27956.48536
24595,7/26/2017 2:10,22.9,64.29,4.904,0.084,0.144,31912.82392,22143.03797,27607.02929
24596,7/26/2017 2:20,22.86,63.66,4.902,0.077,0.104,31453.55482,21793.67089,27137.07113
24597,7/26/2017 2:30,22.89,62.36,4.907,0.055,0.13,31338.73754,21729.11392,26829.79079
24598,7/26/2017 2:40,22.93,62.69,4.909,0.099,0.104,31249.43522,21588.60759,26522.51046
24599,7/26/2017 3:00,22.49,62.46,4.906,0.084,0.137,30879.46844,21144.3038,26251.38075
24600,7/26/2017 3:10,22.43,61.43,4.906,0.084,0.093,30790.16611,21159.49367,26233.30544
24601,7/26/2017 3:20,22.45,61.23,4.907,0.055,0.144,30771.0299,21155.6962,26179.0795
24602,7/26/2017 3:30,22.58,61.53,4.906,0.069,0.093,31351.49502,20916.4557,26745.43933
24603,7/26/2017 3:50,22.94,62.03,4.907,0.069,0.126,31402.52492,21132.91139,26191.12971
24604,7/26/2017 4:00,22.97,62.06,4.908,0.066,0.126,31357.87375,20730.37975,25920.0
24605,7/26/2017 4:10,22.87,60.4,4.907,0.055,0.111,30930.49834,20578.48101,25612.71967
24606,7/26/2017 4:20,22.84,59.13,4.907,0.08,0.085,30432.95681,20339.24051,25130.7113
24607,7/26/2017 4:40,22.44,58.5,4.91,0.08,0.093,29559.06977,19803.79747,24871.6318
24608,7/26/2017 4:50,22.43,58.2,4.908,0.077,0.133,28315.21595,18797.46835,24269.12134
24609,7/26/2017 5:00,22.47,59.73,4.91,0.077,0.137,26975.68106,18167.08861,23287.02929
24610,7/26/2017 5:10,22.43,59.76,4.907,0.069,0.13,26165.5814,17783.5443,21901.25523
24611,7/26/2017 5:20,22.37,59.83,4.907,0.077,0.137,25789.23588,17244.3038,20672.13389
24612,7/26/2017 5:30,22.15,60.13,4.907,0.077,0.115,25527.70764,16982.27848,20105.77406
24613,7/26/2017 5:50,21.86,60.86,4.907,0.088,0.111,25553.22259,16826.58228,20033.4728
24614,7/26/2017 6:00,22.0,59.9,4.909,0.289,0.27,25916.81063,17232.91139,20256.40167
24615,7/26/2017 6:10,22.06,59.86,4.905,1.389,1.082,26363.32226,17479.74684,20280.50209
24616,7/26/2017 6:20,21.84,60.26,4.903,4.256,3.59,26758.80399,17426.58228,20286.5272
24617,7/26/2017 6:30,21.73,60.53,4.905,11.62,9.81,27058.60465,17665.82278,20298.57741
24618,7/26/2017 7:00,21.93,59.96,4.907,73.6,64.55,28398.13953,18831.64557,20786.61088
24619,7/26/2017 7:10,22.13,58.4,4.906,101.3,90.0,28525.71429,19211.39241,20919.16318
24620,7/26/2017 7:30,22.56,57.06,4.905,157.7,142.3,29182.72425,20039.24051,21690.37657
24621,7/26/2017 7:50,22.92,55.66,4.907,221.7,202.3,30834.81728,20791.13924,22479.66527
24622,7/26/2017 8:00,22.99,55.59,4.909,254.8,233.9,31223.92027,21197.46835,23172.5523
24623,7/26/2017 8:10,23.38,55.43,4.907,287.6,264.9,32002.12625,21751.89873,23395.48117
24624,7/26/2017 8:20,24.07,54.83,4.907,317.6,292.6,32627.24252,21900.0,23793.13808
24625,7/26/2017 8:30,24.68,54.26,4.906,352.3,294.0,33067.37542,22500.0,24449.87448
24626,7/26/2017 8:50,26.18,49.62,4.906,416.5,79.4,34419.66777,23597.46835,25775.39749
24627,7/26/2017 9:10,27.25,45.46,4.907,478.4,58.7,35242.52492,24786.07595,26775.56485
24628,7/26/2017 9:20,27.86,43.82,4.907,509.5,58.44,35969.701,25173.41772,27155.14644
24629,7/26/2017 9:30,28.61,42.22,4.905,539.8,58.1,36613.95349,25701.26582,27835.98326
24630,7/26/2017 9:40,29.46,39.85,4.906,569.6,57.39,37290.09967,25986.07595,28432.46862
24631,7/26/2017 9:50,30.22,37.42,4.908,597.3,57.38,37711.09635,26403.79747,28558.99582
24632,7/26/2017 10:00,30.72,35.62,4.906,622.9,57.29,38476.54485,26813.92405,28932.5523
24633,7/26/2017 10:10,31.37,34.32,4.906,648.6,57.01,39599.20266,27436.70886,29529.03766
24634,7/26/2017 10:20,31.98,31.52,4.905,673.2,56.95,39867.10963,27748.10127,30179.74895
24635,7/26/2017 10:50,33.25,31.72,4.908,737.0,57.57,41436.27907,28632.91139,30722.00837
24636,7/26/2017 11:20,34.19,30.25,4.91,788.0,57.88,41799.86711,29027.8481,31475.14644
24637,7/26/2017 11:30,34.54,29.75,4.909,806.0,57.41,41736.07973,28788.60759,31788.45188
24638,7/26/2017 11:40,34.99,29.25,4.908,818.0,57.87,42361.19601,28997.46835,31933.05439
24639,7/26/2017 11:50,35.29,27.81,4.909,832.0,57.71,42750.299,29305.06329,32264.43515
24640,7/26/2017 12:00,35.92,26.08,4.905,841.0,57.62,42673.75415,29282.27848,32812.71967
24641,7/26/2017 12:10,36.1,31.85,4.907,847.0,58.56,42763.05648,29305.06329,32764.51883
24642,7/26/2017 12:30,34.21,39.92,4.907,865.0,60.5,43145.78073,29384.81013,33186.27615
24643,7/26/2017 12:40,33.72,40.49,4.908,869.0,61.73,43273.35548,29354.43038,33565.85774
24644,7/26/2017 12:50,33.62,41.29,4.909,866.0,63.22,43260.59801,29350.63291,33614.05858
24645,7/26/2017 13:00,33.53,39.79,4.907,873.0,63.05,43266.97674,29844.3038,34114.14226
24646,7/26/2017 13:10,33.92,39.52,4.905,875.0,63.51,42999.06977,29943.03797,34656.40167
24647,7/26/2017 13:20,34.2,37.85,4.906,874.0,63.55,42476.01329,29939.24051,34391.29707
24648,7/26/2017 13:30,34.06,36.85,4.904,869.0,64.36,42125.18272,30144.3038,34035.8159
24649,7/26/2017 13:40,34.25,35.95,4.909,869.0,64.57,42246.37874,30094.93671,33843.01255
24650,7/26/2017 14:00,34.54,34.48,4.906,857.0,65.56,42252.75748,30303.79747,33800.83682
24651,7/26/2017 14:10,34.41,34.02,4.907,849.0,65.19,42291.0299,30349.36709,33632.13389
24652,7/26/2017 14:20,34.44,33.72,4.907,843.0,65.02,42437.74086,30486.07595,33565.85774
24653,7/26/2017 14:30,34.82,32.82,4.907,832.0,64.49,42291.0299,30117.72152,33234.47699
24654,7/26/2017 14:40,34.99,32.28,4.907,824.0,63.88,42233.62126,30056.96203,33150.12552
24655,7/26/2017 14:50,35.03,34.75,4.908,809.0,63.79,41774.35216,29764.55696,33107.94979
24656,7/26/2017 15:00,34.67,34.95,4.908,795.0,63.17,41787.10963,29867.08861,32999.49791
24657,7/26/2017 15:10,35.02,33.35,4.908,779.0,62.87,41812.62458,29597.46835,32776.56904
24658,7/26/2017 15:20,34.8,35.08,4.91,762.0,62.71,41244.91694,29464.55696,32933.22176
24659,7/26/2017 15:30,34.37,35.82,4.911,742.0,63.25,40594.28571,29305.06329,32662.09205
24660,7/26/2017 15:40,34.29,35.22,4.906,721.0,64.3,40447.57475,28986.07595,32589.79079
24661,7/26/2017 15:50,34.65,33.45,4.909,701.0,64.38,40320.0,28754.43038,32577.74059
24662,7/26/2017 16:10,34.89,32.51,4.908,654.9,63.99,40103.12292,28283.5443,32595.8159
24663,7/26/2017 16:20,34.94,31.58,4.908,629.0,64.61,39943.65449,28416.4557,32535.56485
24664,7/26/2017 16:30,35.01,31.28,4.909,604.4,64.91,39873.48837,28177.21519,32698.24268
24665,7/26/2017 16:40,34.9,31.75,4.907,578.4,64.98,39535.41528,28120.25316,32770.54393
24666,7/26/2017 16:50,34.82,32.21,4.906,554.0,64.77,39165.4485,27812.65823,32818.74477
24667,7/26/2017 17:00,34.9,32.11,4.908,526.6,64.21,38897.54153,27778.48101,32348.78661
24668,7/26/2017 17:10,34.74,32.81,4.906,499.0,63.31,38840.13289,27406.32911,32463.2636
24669,7/26/2017 17:20,35.01,31.88,4.905,468.1,63.19,38514.81728,27170.88608,32716.31799
24670,7/26/2017 17:30,35.26,32.01,4.905,438.2,63.36,38514.81728,27334.17722,32812.71967
24671,7/26/2017 17:40,35.5,31.48,4.906,408.3,62.99,38763.58804,27094.93671,32933.22176
24672,7/26/2017 17:50,35.17,32.11,4.906,382.0,63.96,38718.93688,27292.40506,33258.57741
24673,7/26/2017 18:00,35.29,32.18,4.908,350.8,86.7,38789.10299,27265.82278,33818.91213
24674,7/26/2017 18:10,35.36,31.58,4.907,318.5,196.9,38865.64784,27269.62025,33891.21339
24675,7/26/2017 18:20,35.26,31.38,4.908,282.0,266.0,39127.17608,27394.93671,33933.38912
24676,7/26/2017 18:30,35.32,31.21,4.908,256.8,257.4,39139.93355,27512.65823,34216.56904
24677,7/26/2017 18:40,35.58,31.01,4.906,229.1,231.6,39286.64452,27710.12658,34674.47699
24678,7/26/2017 18:50,36.68,26.88,4.908,202.5,206.1,39178.20598,28025.31646,35337.23849
24679,7/26/2017 19:00,36.71,20.24,4.907,175.6,179.9,39911.7608,28291.13924,36132.5523
24680,7/26/2017 19:10,36.49,20.61,4.908,149.3,153.7,41123.72093,28788.60759,37548.45188
24681,7/26/2017 19:20,36.25,21.34,4.907,124.4,128.1,42106.04651,29692.40506,40380.25105
24682,7/26/2017 19:30,35.93,23.21,4.909,99.0,101.7,44938.20598,31883.5443,43543.43096
24683,7/26/2017 19:40,35.42,23.84,4.907,76.7,78.6,47980.86379,33748.10127,46164.35146
24684,7/26/2017 19:50,34.87,27.78,4.906,55.92,56.84,49505.38206,34594.93671,47291.04603
24685,7/26/2017 20:00,34.3,28.74,4.904,36.32,36.06,50474.95017,34731.64557,47580.25105
24686,7/26/2017 20:30,33.15,31.01,4.907,3.4,2.794,50742.85714,34420.25316,47074.14226
24687,7/26/2017 20:40,32.64,31.81,4.906,0.819,0.741,50328.2392,34010.12658,46796.98745
24688,7/26/2017 20:50,32.31,33.31,4.91,0.176,0.152,50245.31561,33865.82278,46417.40586
24689,7/26/2017 21:00,31.94,35.71,4.907,0.099,0.119,49939.13621,33656.96203,46055.89958
24690,7/26/2017 21:10,31.46,38.51,4.908,0.102,0.122,49786.04651,33356.96203,45875.14644
24691,7/26/2017 21:20,31.0,39.61,4.907,0.102,0.096,49467.10963,33383.5443,45025.60669
24692,7/26/2017 21:30,30.74,39.91,4.906,0.095,0.13,49492.62458,33193.67089,44646.0251
24693,7/26/2017 21:40,30.45,40.41,4.909,0.091,0.111,48848.37209,33000.0,44405.02092
24694,7/26/2017 21:50,30.22,40.48,4.909,0.124,0.096,48657.00997,32700.0,43886.86192
24695,7/26/2017 22:00,30.11,40.75,4.906,0.11,0.085,48146.71096,32324.05063,43284.35146
24696,7/26/2017 22:20,29.79,41.18,4.908,0.08,0.148,47349.36877,31921.51899,42025.1046
24697,7/26/2017 22:30,29.58,42.31,4.907,0.106,0.104,46500.99668,31484.81013,41681.67364
24698,7/26/2017 22:40,29.2,43.61,4.91,0.102,0.096,45582.45847,31203.79747,40982.76151
24699,7/26/2017 22:50,28.83,44.41,4.912,0.102,0.074,44759.60133,30748.10127,39904.26778
24700,7/26/2017 23:00,28.52,44.68,4.906,0.088,0.141,43821.92691,30087.34177,39609.03766
24701,7/26/2017 23:10,28.32,44.81,4.908,0.095,0.111,43439.20266,29791.13924,38632.97071
24702,7/26/2017 23:20,28.15,44.91,4.908,0.099,0.126,42533.42193,29487.34177,37952.13389
24703,7/26/2017 23:30,27.89,45.82,4.911,0.091,0.119,41608.50498,28951.89873,37331.54812
24704,7/26/2017 23:40,27.73,45.68,4.911,0.077,0.137,40390.16611,28541.77215,36644.68619
24705,7/26/2017 23:50,27.6,45.15,4.911,0.066,0.137,39656.6113,27881.01266,36054.22594
24706,7/27/2017 0:00,27.44,45.12,4.907,0.084,0.126,38718.93688,27467.08861,35319.16318
24707,7/27/2017 0:10,27.2,45.12,4.907,0.117,0.104,38023.65449,26886.07595,34487.69874
24708,7/27/2017 0:20,26.97,45.05,4.909,0.113,0.093,37054.08638,26270.88608,33818.91213
24709,7/27/2017 0:30,26.65,45.45,4.908,0.11,0.104,36377.9402,25948.10127,33216.40167
24710,7/27/2017 0:50,25.91,47.28,4.909,0.095,0.111,34872.55814,25200.0,31890.87866
24711,7/27/2017 1:00,25.79,47.62,4.906,0.077,0.133,34540.86379,24656.96203,31131.71548
24712,7/27/2017 1:10,25.68,47.65,4.907,0.073,0.133,33954.01993,24193.67089,30378.57741
24713,7/27/2017 1:20,25.77,46.62,4.907,0.099,0.133,33367.17608,23825.31646,29673.64017
24714,7/27/2017 1:30,25.89,45.82,4.909,0.117,0.096,32914.28571,23145.56962,28800.0
24715,7/27/2017 1:40,25.78,45.68,4.908,0.106,0.141,32525.18272,22693.67089,28257.74059
24716,7/27/2017 2:00,25.52,46.22,4.907,0.095,0.13,31689.56811,22348.10127,27679.33054
24717,7/27/2017 2:10,25.49,46.32,4.907,0.102,0.089,31325.98007,22291.13924,27299.74895
24718,7/27/2017 2:20,25.59,46.12,4.91,0.102,0.093,31223.92027,22093.67089,27125.02092
24719,7/27/2017 2:30,25.87,44.91,4.906,0.077,0.096,30968.77076,21964.55696,26853.89121
24720,7/27/2017 2:40,25.52,45.78,4.908,0.117,0.085,31089.96678,21782.27848,26624.93724
24721,7/27/2017 2:50,25.28,46.28,4.908,0.117,0.104,31038.93688,21687.34177,26534.56067
24722,7/27/2017 3:00,24.86,48.15,4.907,0.091,0.122,30739.13621,21482.27848,26287.53138
24723,7/27/2017 3:30,24.22,49.18,4.912,0.11,0.13,30617.9402,21239.24051,26179.0795
24724,7/27/2017 3:50,24.06,48.98,4.909,0.077,0.107,31198.40532,21277.21519,25793.4728
24725,7/27/2017 4:00,24.04,48.82,4.91,0.099,0.089,30739.13621,20958.22785,25281.33891
24726,7/27/2017 4:10,24.16,48.22,4.909,0.113,0.137,30375.54817,20829.11392,23058.07531
24727,7/27/2017 4:20,23.86,48.62,4.908,0.099,0.17,30171.42857,20783.5443,24630.62762
24728,7/27/2017 4:50,23.62,48.35,4.911,0.102,0.104,28225.91362,19116.4557,23461.75732
24729,7/27/2017 5:00,23.79,47.38,4.909,0.11,0.074,26969.30233,18413.92405,22341.08787
24730,7/27/2017 5:10,23.53,49.02,4.91,0.084,0.126,26191.09635,18262.02532,20925.18828
24731,7/27/2017 5:30,23.15,50.42,4.909,0.084,0.13,25176.87708,16651.89873,18756.15063
24732,7/27/2017 5:50,23.3,48.82,4.909,0.132,0.119,25451.16279,16762.02532,18762.17573
24733,7/27/2017 6:00,23.42,49.02,4.911,0.252,0.189,25878.53821,16982.27848,18713.9749
24734,7/27/2017 6:10,23.23,48.95,4.907,1.115,0.952,26305.91362,17297.46835,18720.0
24735,7/27/2017 6:20,23.02,49.05,4.907,3.477,2.831,26254.88372,17658.22785,19009.20502
24736,7/27/2017 6:30,23.1,48.58,4.908,10.45,8.63,26356.94352,17886.07595,19250.20921
24737,7/27/2017 6:40,23.06,48.68,4.907,23.9,19.72,26777.9402,18144.3038,19491.21339
24738,7/27/2017 6:50,23.19,48.38,4.908,42.27,35.49,27084.1196,18417.72152,19653.89121
24739,7/27/2017 7:00,23.13,49.72,4.913,65.23,55.37,28034.5515,19124.05063,19955.14644
24740,7/27/2017 7:10,23.22,49.18,4.909,90.0,77.2,29023.25581,19439.24051,20238.32636
24741,7/27/2017 7:30,23.99,46.55,4.908,145.2,126.3,29858.87043,20851.89873,21334.8954
24742,7/27/2017 7:40,24.27,46.15,4.908,176.4,154.3,30050.23256,21356.96203,22015.73222
24743,7/27/2017 7:50,24.92,44.01,4.908,208.2,182.7,30739.13621,21581.01266,22774.8954
24744,7/27/2017 8:00,25.44,41.88,4.911,242.1,213.0,31019.80066,22112.65823,23329.20502
24745,7/27/2017 8:10,25.59,41.68,4.911,274.1,241.7,32065.91362,22758.22785,23829.2887
24746,7/27/2017 8:20,26.49,39.31,4.908,305.6,265.7,32927.04319,23081.01266,24473.9749
24747,7/27/2017 8:30,26.86,38.58,4.91,338.2,255.6,33424.58472,24170.88608,25100.58577
24748,7/27/2017 8:40,26.99,38.75,4.908,371.9,152.9,34362.25914,24535.44304,25498.24268
24749,7/27/2017 8:50,27.41,37.91,4.908,404.1,97.4,34732.22591,25207.59494,25889.87448
24750,7/27/2017 9:10,28.88,33.41,4.908,468.6,88.9,36065.38206,26073.41772,27088.87029
24751,7/27/2017 9:20,29.48,32.11,4.908,498.8,89.0,36894.61794,26878.48101,27486.5272
24752,7/27/2017 9:30,29.97,31.15,4.907,527.4,89.4,37424.05316,27258.22785,27998.66109
24753,7/27/2017 9:40,30.51,29.94,4.908,555.2,90.0,38470.16611,27744.3038,28354.14226
24754,7/27/2017 9:50,30.9,29.61,4.911,583.5,90.3,39044.25249,28082.27848,28763.84937
24755,7/27/2017 10:00,31.39,29.54,4.911,609.4,90.7,39560.93023,27968.35443,29095.23013
24756,7/27/2017 10:10,32.28,28.91,4.908,635.8,91.3,39809.701,28211.39241,29336.23431
24757,7/27/2017 10:20,33.06,28.14,4.907,659.8,91.4,40288.10631,28887.34177,29794.14226
24758,7/27/2017 10:30,33.64,26.28,4.908,683.4,91.1,40658.07309,29453.16456,29950.79498
24759,7/27/2017 10:40,34.11,25.18,4.906,705.0,90.9,40925.98007,29513.92405,30336.40167
24760,7/27/2017 10:50,34.57,25.18,4.909,724.0,91.5,41251.29568,29829.11392,30746.10879
24761,7/27/2017 11:10,35.38,23.14,4.908,760.0,92.3,41755.21595,29916.4557,31686.0251
24762,7/27/2017 11:30,36.13,21.04,4.907,789.0,94.4,42259.13621,30197.46835,32324.68619
24763,7/27/2017 11:40,36.4,19.74,4.908,801.0,95.8,42271.89369,30315.18987,32517.48954
24764,7/27/2017 12:00,37.42,18.64,4.906,824.0,97.5,42412.22591,30558.22785,33077.82427
24765,7/27/2017 12:10,37.56,17.77,4.906,814.0,99.8,42673.75415,30581.01266,33168.20084
24766,7/27/2017 12:20,38.03,15.07,4.907,839.0,101.0,43273.35548,30368.35443,33517.6569
24767,7/27/2017 12:30,38.23,22.21,4.906,838.0,107.2,43554.01993,30543.03797,33692.38494
24768,7/27/2017 12:50,35.65,26.91,4.913,878.0,120.9,43324.38538,30364.55696,33602.00837
24769,7/27/2017 13:00,35.16,29.24,4.908,723.0,159.0,42999.06977,30592.40506,33758.66109
24770,7/27/2017 13:10,34.8,30.41,4.905,878.0,218.5,42941.66113,30470.88608,33704.43515
24771,7/27/2017 13:20,34.72,30.61,4.906,883.0,173.2,43030.96346,30732.91139,33867.11297
24772,7/27/2017 13:40,34.56,31.78,4.905,760.0,276.7,42597.2093,30607.59494,33583.93305
24773,7/27/2017 13:50,34.0,35.28,4.906,757.0,278.0,42291.0299,30706.32911,33397.15481
24774,7/27/2017 14:00,33.82,36.91,4.907,386.3,233.8,42399.46844,30926.58228,33318.82845
24775,7/27/2017 14:10,32.99,37.25,4.907,206.4,157.2,42546.1794,30846.83544,33162.17573
24776,7/27/2017 14:20,32.42,41.05,4.905,155.7,157.0,42578.07309,30915.18987,32969.37238
24777,7/27/2017 14:40,30.45,49.82,4.906,411.2,271.5,42284.65116,30603.79747,32493.38912
24778,7/27/2017 14:50,30.15,53.32,4.908,435.7,259.0,42271.89369,30432.91139,32505.43933
24779,7/27/2017 15:00,30.27,55.59,4.904,795.0,285.8,41901.92691,30113.92405,32457.23849
24780,7/27/2017 15:10,29.87,60.19,4.905,582.6,265.8,41748.83721,30037.97468,32264.43515
24781,7/27/2017 15:20,29.53,61.19,4.907,616.7,226.9,41346.97674,29760.75949,32342.76151
24782,7/27/2017 15:30,29.37,61.62,4.906,807.0,173.6,41270.43189,29612.65823,32204.1841
24783,7/27/2017 15:40,29.4,59.25,4.904,721.0,113.6,40906.84385,29612.65823,32083.68201
24784,7/27/2017 15:50,29.79,57.39,4.906,686.5,101.9,40823.92027,29103.79747,32234.30962
24785,7/27/2017 16:00,29.97,54.95,4.905,666.3,98.5,40855.81395,28913.92405,32348.78661
24786,7/27/2017 16:10,30.42,52.52,4.908,644.1,98.6,40320.0,28834.17722,32421.08787
24787,7/27/2017 16:20,30.6,52.05,4.906,618.5,97.2,40122.25914,28754.43038,32523.51464
24788,7/27/2017 16:40,31.02,47.65,4.908,567.7,96.1,40026.57807,28727.8481,32601.841
24789,7/27/2017 16:50,31.24,46.15,4.907,543.2,96.6,39560.93023,28708.86076,31041.33891
24790,7/27/2017 17:00,31.63,43.95,4.91,518.0,98.1,39446.11296,28256.96203,32228.28452
24791,7/27/2017 17:10,31.48,41.91,4.906,493.3,99.4,39165.4485,27991.13924,33198.32636
24792,7/27/2017 17:30,31.59,42.78,4.908,424.1,98.0,39229.23588,28070.88608,33168.20084
24793,7/27/2017 18:40,28.47,61.75,4.907,210.3,200.0,39478.00664,28237.97468,35060.08368
24794,7/27/2017 18:50,28.38,61.65,4.908,181.2,172.5,39860.7309,28481.01266,36078.32636
24795,7/27/2017 19:00,28.27,62.02,4.909,155.2,149.4,40485.84718,28731.64557,36680.83682
24796,7/27/2017 19:20,28.28,61.09,4.908,132.4,119.4,42648.2392,30318.98734,41253.89121
